emp_no,first_name,last_name,title,to_date
266610,Giao,Gimarc,Senior Engineer,1/1/99
266617,Changho,Angelopoulos,Engineer,1/1/99
266621,Candida,Piveteau,Engineer,1/1/99
266638,Maik,Schlumberger,Senior Staff,1/1/99
266641,Lidong,Wursthorn,Senior Engineer,1/1/99
266643,Tonia,Basawa,Senior Engineer,1/1/99
266649,Moss,Kropf,Engineer,1/1/99
266653,Khun,Cochrane,Engineer,1/1/99
266654,Randy,Heyers,Senior Engineer,1/1/99
266673,Stevo,Schade,Senior Engineer,1/1/99
266680,Qingxiang,Lamba,Senior Staff,1/1/99
266684,Kerhong,Bakhtari,Senior Engineer,1/1/99
266686,Shridhar,Mullainathan,Senior Engineer,1/1/99
266699,Takahito,Provine,Senior Engineer,1/1/99
266708,Nahid,Ariola,Senior Engineer,1/1/99
266709,Moie,Potthoff,Technique Leader,1/1/99
266712,Yahiko,Schnelling,Staff,1/1/99
266715,Basil,Birnbaum,Senior Engineer,1/1/99
266716,Bernt,Buchter,Technique Leader,1/1/99
266721,Atreye,Emmerich,Senior Staff,1/1/99
266724,Cathie,Gide,Senior Staff,1/1/99
266729,Nahid,Bellone,Senior Engineer,1/1/99
266731,Hugo,Khamsi,Senior Engineer,1/1/99
266737,Zengping,Schicker,Engineer,1/1/99
266741,Utz,Birnbaum,Senior Engineer,1/1/99
266747,Shigenori,Bael,Senior Engineer,1/1/99
266748,Henk,Nitsch,Senior Engineer,1/1/99
266751,Dhritiman,Penz,Senior Staff,1/1/99
266756,Yishai,Buescher,Senior Engineer,1/1/99
266759,Boriana,Slaats,Technique Leader,1/1/99
266760,Divine,Mitchem,Technique Leader,1/1/99
266762,Niranjan,Luon,Senior Engineer,1/1/99
266764,Manibrata,Feldmann,Senior Engineer,1/1/99
266766,Stein,Solares,Senior Engineer,1/1/99
266768,Bouchung,Munro,Senior Engineer,1/1/99
266769,Zhongwei,Birge,Senior Engineer,1/1/99
266770,Berry,Setia,Engineer,1/1/99
266773,Qingxiang,Veeraraghavan,Senior Engineer,1/1/99
266789,Alejandro,Vesna,Senior Staff,1/1/99
266814,Vasiliy,Granlund,Senior Staff,1/1/99
266815,Michaela,Tibblin,Senior Staff,1/1/99
266821,Akeno,Cooke,Senior Staff,1/1/99
266825,Karlis,Skrikant,Senior Engineer,1/1/99
266827,Udi,Gronowski,Senior Engineer,1/1/99
266828,Lobel,Curless,Staff,1/1/99
266847,Noritoshi,Servieres,Senior Staff,1/1/99
266851,Hiroyasu,Geffroy,Senior Staff,1/1/99
266853,Hironobu,Piancastelli,Engineer,1/1/99
266856,Kwee,Azadmanesh,Engineer,1/1/99
266860,Miomir,Otillio,Senior Engineer,1/1/99
266866,Shounak,Lakshmanan,Senior Engineer,1/1/99
266867,Kirk,Isaak,Staff,1/1/99
266871,Adib,Tsukune,Senior Engineer,1/1/99
266878,Sashi,Gajiwala,Senior Engineer,1/1/99
266880,Georgy,Daescu,Technique Leader,1/1/99
266895,Jaihie,Litecky,Senior Engineer,1/1/99
266896,Francoise,Mandell,Senior Engineer,1/1/99
266904,Shalesh,Jeong,Engineer,1/1/99
266908,Kokou,Thorensen,Senior Engineer,1/1/99
266914,Sudharsan,Steenbeek,Senior Engineer,1/1/99
266918,Fumitaka,Cangellaris,Technique Leader,1/1/99
266921,Rimli,Hutton,Senior Engineer,1/1/99
266922,Koldo,Erde,Senior Staff,1/1/99
266926,Tristan,Vesel,Senior Engineer,1/1/99
266934,Guadalupe,Pavlopoulou,Senior Engineer,1/1/99
266936,Vidya,Rusterholz,Senior Engineer,1/1/99
266939,Chinhyun,Zobel,Senior Engineer,1/1/99
266945,Xiaobin,Aseltine,Engineer,1/1/99
266948,Aris,Unno,Senior Engineer,1/1/99
266957,Susumu,Marciano,Senior Engineer,1/1/99
266959,Valery,Thiran,Technique Leader,1/1/99
266964,Christ,Menyhert,Senior Engineer,1/1/99
266974,Rafael,Bellone,Senior Engineer,1/1/99
266993,Gilbert,Levasseur,Senior Engineer,1/1/99
266995,Gritta,Beznosov,Staff,1/1/99
266999,Vivian,Rubsam,Senior Engineer,1/1/99
267001,Sreenivas,Baer,Senior Engineer,1/1/99
267003,Wuxu,Brattka,Staff,1/1/99
267009,Jaber,Irland,Assistant Engineer,1/1/99
267012,Armond,Lodder,Senior Engineer,1/1/99
267013,Atreye,Waterhouse,Senior Engineer,1/1/99
267032,Mani,Back,Senior Engineer,1/1/99
267046,Saeed,Kushner,Senior Engineer,1/1/99
267049,Bouchung,Quaggetto,Senior Engineer,1/1/99
267070,Yishai,Standera,Senior Staff,1/1/99
267083,JoAnna,Knightly,Senior Staff,1/1/99
267087,Heping,Colorni,Engineer,1/1/99
267091,Nidapan,Rusterholz,Engineer,1/1/99
267104,Ronghao,Marciano,Senior Engineer,1/1/99
267109,Mohua,Kaminger,Senior Staff,1/1/99
267114,Augustine,Wynblatt,Senior Engineer,1/1/99
267122,Karoline,Serov,Senior Engineer,1/1/99
267124,Kwangsub,Bauknecht,Staff,1/1/99
267125,Xiaobin,Fairtlough,Senior Engineer,1/1/99
267132,Subir,Gire,Engineer,1/1/99
267148,Fayez,Coors,Senior Engineer,1/1/99
267160,Alselm,Brookner,Engineer,1/1/99
267170,Tzu,Cheshire,Senior Staff,1/1/99
267177,Susanta,Brlek,Engineer,1/1/99
267178,Licheng,Sinicrope,Senior Engineer,1/1/99
267179,Shichao,Sadowski,Senior Engineer,1/1/99
267196,Palash,Haraldson,Staff,1/1/99
267211,Berni,Nicolson,Engineer,1/1/99
267214,Alenka,Sluis,Engineer,1/1/99
267220,Kwan,Sluis,Senior Engineer,1/1/99
267222,Atreye,Pell,Staff,1/1/99
267228,Van,Crouzet,Engineer,1/1/99
267244,Sadegh,Reistad,Senior Engineer,1/1/99
267246,Leif,Valiente,Senior Engineer,1/1/99
267261,Stepehn,Frolund,Senior Engineer,1/1/99
267273,Reinhold,Belinskaya,Senior Engineer,1/1/99
267275,Marit,Ananiadou,Senior Engineer,1/1/99
267278,Oscar,Qiwen,Engineer,1/1/99
267282,Guttorm,Szmurlo,Technique Leader,1/1/99
267285,Kish,Teitelbaum,Staff,1/1/99
267287,Samphel,Swen,Engineer,1/1/99
267295,Guiseppe,Fujisaki,Staff,1/1/99
267299,Ennio,Bisiani,Engineer,1/1/99
267300,Ugo,Panienski,Senior Engineer,1/1/99
267301,Irene,Antonakopoulos,Senior Engineer,1/1/99
267303,Fumitake,Skafidas,Senior Engineer,1/1/99
267314,Zorica,Zucker,Engineer,1/1/99
267316,Jinya,Himler,Senior Staff,1/1/99
267344,Otmar,Ghemri,Staff,1/1/99
267350,Mototsugu,Schaft,Senior Engineer,1/1/99
267355,Florian,Weedman,Staff,1/1/99
267356,JoAnne,Sury,Senior Engineer,1/1/99
267357,Brewster,Vieth,Senior Engineer,1/1/99
267362,Bluma,Impagliazzo,Senior Engineer,1/1/99
267364,Mart,Baek,Staff,1/1/99
267367,Giordano,Gihr,Staff,1/1/99
267376,Randi,Peck,Senior Engineer,1/1/99
267385,Moti,Eugenio,Engineer,1/1/99
267386,DAIDA,Sichman,Senior Engineer,1/1/99
267387,Mohammad,Ghemri,Senior Engineer,1/1/99
267390,Boalin,Kusakabe,Senior Engineer,1/1/99
267393,Hironobu,Makinen,Staff,1/1/99
267394,Gererd,Zuberek,Engineer,1/1/99
267411,Gio,Aloia,Technique Leader,1/1/99
267415,Zita,Fetvedt,Senior Engineer,1/1/99
267425,Saniya,Khalil,Senior Engineer,1/1/99
267426,Paddy,Jervis,Staff,1/1/99
267437,Naraig,Servi,Senior Engineer,1/1/99
267452,Hitofumi,Goldhammer,Senior Engineer,1/1/99
267459,Sreekrishna,Rissanen,Technique Leader,1/1/99
267460,Surveyors,Mukaidono,Senior Staff,1/1/99
267461,Mack,Swist,Senior Staff,1/1/99
267467,Billur,Ramsak,Staff,1/1/99
267478,Yakkov,Bottner,Engineer,1/1/99
267479,Jingling,Munck,Senior Engineer,1/1/99
267480,Xiaoqiu,Koshiba,Senior Engineer,1/1/99
267485,Valery,Tsunoo,Technique Leader,1/1/99
267508,Otmar,Glowinski,Senior Engineer,1/1/99
267519,Brendon,Slobodova,Senior Engineer,1/1/99
267525,Kazuhiko,Litvinov,Senior Staff,1/1/99
267527,Serenella,Comte,Senior Engineer,1/1/99
267534,Teruyuki,Walstra,Engineer,1/1/99
267535,Mototsugu,Maierhofer,Engineer,1/1/99
267536,Tonny,Harnett,Staff,1/1/99
267544,Ingmar,Honglei,Senior Engineer,1/1/99
267546,Rimon,Zumaque,Senior Staff,1/1/99
267549,Cordelia,Albarhamtoshy,Senior Engineer,1/1/99
267556,Gita,Molenaar,Senior Engineer,1/1/99
267572,Debaprosad,Katzenelson,Senior Staff,1/1/99
267573,Huan,Billingsley,Senior Engineer,1/1/99
267575,Lalit,Falster,Senior Engineer,1/1/99
267582,Rayond,Bratten,Senior Engineer,1/1/99
267585,Keung,Swen,Technique Leader,1/1/99
267590,Yoshinari,Klyachko,Senior Engineer,1/1/99
267599,Youjian,Niizuma,Senior Engineer,1/1/99
267604,Woody,Pusterhofer,Senior Engineer,1/1/99
267605,Mohamadou,Melichar,Senior Engineer,1/1/99
267606,Lubomir,Vidya,Senior Engineer,1/1/99
267613,Fumino,Blokdijk,Senior Staff,1/1/99
267614,Goo,Bashian,Senior Engineer,1/1/99
267622,Miyeon,Sury,Staff,1/1/99
267623,Arco,Sundgren,Technique Leader,1/1/99
267636,Ramzi,Badache,Senior Engineer,1/1/99
267642,Raimond,Strandh,Engineer,1/1/99
267652,Peer,Clemencon,Engineer,1/1/99
267663,Kirk,Bellmore,Senior Engineer,1/1/99
267672,Masato,Cmelik,Engineer,1/1/99
267679,Valery,Taneja,Senior Engineer,1/1/99
267693,Gurbir,Ligten,Senior Engineer,1/1/99
267702,Gritta,Tzvieli,Staff,1/1/99
267703,Shushma,Versino,Senior Engineer,1/1/99
267705,Domenick,Broomell,Engineer,1/1/99
267707,Tze,Giveon,Senior Engineer,1/1/99
267710,Sanjoy,Baer,Engineer,1/1/99
267715,Jouni,Businaro,Engineer,1/1/99
267718,Remco,Esteva,Engineer,1/1/99
267722,Baruch,Cangellaris,Staff,1/1/99
267725,Kolar,Fasbender,Senior Staff,1/1/99
267726,Arfst,Zongker,Engineer,1/1/99
267727,Yakkov,Furedi,Senior Engineer,1/1/99
267729,Bangqing,Fiebach,Senior Staff,1/1/99
267742,Stafford,Auria,Senior Engineer,1/1/99
267750,Sahrah,Suppi,Senior Engineer,1/1/99
267752,Siddarth,Oxenboll,Senior Staff,1/1/99
267754,Lein,Lukaszewicz,Staff,1/1/99
267766,Zhenhua,Pulkowski,Engineer,1/1/99
267767,Lubomir,Yetto,Engineer,1/1/99
267768,Francesca,Vigier,Senior Engineer,1/1/99
267769,Eldridge,Middleton,Senior Engineer,1/1/99
267778,Garnik,Pettis,Senior Engineer,1/1/99
267781,Nathan,Bade,Senior Staff,1/1/99
267789,Mohd,Acton,Senior Engineer,1/1/99
267793,Guther,Heydon,Engineer,1/1/99
267795,Nimmagadda,Gente,Staff,1/1/99
267796,Moie,Coors,Engineer,1/1/99
267807,Weiye,Harnett,Senior Staff,1/1/99
267811,Adel,Kornatzky,Senior Engineer,1/1/99
267812,Dmitri,Minakawa,Staff,1/1/99
267825,Radoslaw,Karner,Senior Engineer,1/1/99
267831,Make,Luce,Senior Engineer,1/1/99
267840,Jianhui,Benzaken,Senior Engineer,1/1/99
267851,Visit,Stasinski,Technique Leader,1/1/99
267860,Zvonko,Goodrum,Senior Engineer,1/1/99
267868,IEEE,Karner,Senior Engineer,1/1/99
267887,Yuqun,Masada,Technique Leader,1/1/99
267889,Francesca,Adachi,Staff,1/1/99
267891,Rafail,Rajala,Technique Leader,1/1/99
267904,Suebskul,Rande,Assistant Engineer,1/1/99
267912,Marie,Mikschl,Senior Staff,1/1/99
267940,Janche,Schwartzbauer,Staff,1/1/99
267945,Along,Remmele,Senior Engineer,1/1/99
267952,Boriana,Fandrianto,Staff,1/1/99
267956,Chikako,Kenevan,Engineer,1/1/99
267966,Stein,Granlund,Senior Engineer,1/1/99
267974,Lenore,Swiss,Staff,1/1/99
267982,Adit,Radivojevic,Engineer,1/1/99
267986,Fan,Assaf,Engineer,1/1/99
267993,Kerryn,Zwicker,Senior Engineer,1/1/99
268000,Samphel,Heiserman,Senior Engineer,1/1/99
268006,Michaela,Rabehasaina,Senior Engineer,1/1/99
268009,Yolla,Quadeer,Senior Engineer,1/1/99
268012,Rafail,Fasbender,Engineer,1/1/99
268014,Hitomi,Rosca,Senior Engineer,1/1/99
268015,Rajmohan,Waterhouse,Engineer,1/1/99
268022,Froduald,Gyorkos,Staff,1/1/99
268026,Nishit,Eugenio,Technique Leader,1/1/99
268042,Sangeeta,Vadhan,Senior Engineer,1/1/99
268054,Tonia,Demos,Senior Engineer,1/1/99
268056,Lucian,Speek,Senior Engineer,1/1/99
268060,Mack,Swen,Senior Engineer,1/1/99
268076,Sachar,Huttel,Technique Leader,1/1/99
268079,Toshimori,Papsdorf,Senior Engineer,1/1/99
268088,Joydip,Biros,Senior Staff,1/1/99
268090,Seongbae,Panwar,Staff,1/1/99
268091,Sergi,Brendel,Engineer,1/1/99
268094,Phule,Picci,Staff,1/1/99
268108,Yonghong,Nitsche,Senior Engineer,1/1/99
268109,Cristinel,Hanabata,Engineer,1/1/99
268113,Uzi,Weedon,Technique Leader,1/1/99
268118,Mohua,Birta,Senior Engineer,1/1/99
268129,Yifei,Merle,Engineer,1/1/99
268133,Leszek,Zizka,Engineer,1/1/99
268139,Ramachenga,Fritzsche,Senior Engineer,1/1/99
268141,Navid,Scharstein,Senior Engineer,1/1/99
268142,Baocai,Brendel,Senior Engineer,1/1/99
268144,Shounak,Gammage,Engineer,1/1/99
268145,Adas,Koblick,Senior Engineer,1/1/99
268147,Shao,Asrin,Engineer,1/1/99
268149,Eirik,Spinelli,Technique Leader,1/1/99
268180,Alois,Baca,Technique Leader,1/1/99
268189,Fox,Jumpertz,Senior Staff,1/1/99
268201,Jungsoon,Chelton,Senior Engineer,1/1/99
268203,Gunilla,Zschoche,Senior Engineer,1/1/99
268205,Jinpo,Krzyzanowski,Senior Engineer,1/1/99
268218,Xiping,Maliniak,Staff,1/1/99
268219,Marsha,Khamsi,Senior Engineer,1/1/99
268225,Constantijn,Wolniewicz,Engineer,1/1/99
268230,Mona,Setiz,Assistant Engineer,1/1/99
268240,Adit,Skrikant,Engineer,1/1/99
268264,Joydip,Peyn,Senior Engineer,1/1/99
268268,Jamaludin,Gonthier,Senior Engineer,1/1/99
268273,Teruyuki,Denti,Technique Leader,1/1/99
268275,Kristine,Kobuchi,Senior Engineer,1/1/99
268277,Shugo,Beilner,Engineer,1/1/99
268282,Constantino,Langford,Technique Leader,1/1/99
268294,Weiye,Ressouche,Senior Engineer,1/1/99
268307,Mana,Schiettecatte,Senior Engineer,1/1/99
268310,Persi,Ghalwash,Engineer,1/1/99
268312,Tsvetan,Kaiser,Engineer,1/1/99
268313,Arlette,Showalter,Senior Staff,1/1/99
268314,Arie,Terlouw,Senior Staff,1/1/99
268316,Rosalie,Minakawa,Senior Engineer,1/1/99
268321,Qunsheng,Lanzelotte,Engineer,1/1/99
268324,Leandro,Merlo,Senior Engineer,1/1/99
268337,Hinrich,Openshaw,Senior Engineer,1/1/99
268339,Sigeru,Jonsson,Engineer,1/1/99
268349,Aleksander,Pelc,Engineer,1/1/99
268351,Mingzeng,Rahimi,Senior Engineer,1/1/99
268352,Candido,Felcyn,Senior Staff,1/1/99
268353,Bernardo,Bellmore,Staff,1/1/99
268359,Sakthirel,Byoun,Senior Staff,1/1/99
268361,Kristof,Kruskal,Senior Staff,1/1/99
268366,Jaques,Moffat,Senior Engineer,1/1/99
268369,Teiji,Porenta,Senior Engineer,1/1/99
268381,Gennady,Greenaway,Engineer,1/1/99
268384,Aruna,Kambil,Senior Staff,1/1/99
268386,Jiong,Bardell,Senior Engineer,1/1/99
268388,Takanari,Pietrzykowski,Senior Engineer,1/1/99
268391,Fumiya,Fritzsche,Senior Engineer,1/1/99
268403,Muzhong,Llado,Senior Engineer,1/1/99
268405,Keiichiro,Penz,Technique Leader,1/1/99
268420,Maren,Macedo,Senior Engineer,1/1/99
268424,Jessie,Wynblatt,Staff,1/1/99
268430,Erez,Avouris,Senior Engineer,1/1/99
268436,Phuoc,Onuegbe,Senior Engineer,1/1/99
268440,Ashish,Ressouche,Senior Staff,1/1/99
268445,Phuoc,Waschkowski,Assistant Engineer,1/1/99
268447,Denis,Shackel,Senior Engineer,1/1/99
268452,Renny,Picht,Senior Engineer,1/1/99
268462,Jackson,Chenoweth,Senior Engineer,1/1/99
268465,Zhilian,Riefers,Staff,1/1/99
268466,Youngkon,Baer,Senior Engineer,1/1/99
268468,Seongbin,Ranze,Engineer,1/1/99
268469,Christ,Chaudhuri,Staff,1/1/99
268474,Sastry,Ghandeharizadeh,Senior Staff,1/1/99
268475,Eldridge,Dredge,Senior Engineer,1/1/99
268485,Visit,Wielonsky,Engineer,1/1/99
268486,Fumino,Pews,Senior Engineer,1/1/99
268487,Gay,Kaelbling,Staff,1/1/99
268492,Marie,Flowers,Technique Leader,1/1/99
268498,Ziya,Setlzner,Staff,1/1/99
268499,Heping,Staudhammer,Engineer,1/1/99
268507,Tadahiro,Rajaraman,Senior Engineer,1/1/99
268509,Chrisa,Cardazo,Senior Engineer,1/1/99
268513,Alenka,Macedo,Technique Leader,1/1/99
268518,Arif,Gihr,Staff,1/1/99
268523,Ghassan,Foong,Staff,1/1/99
268530,Aria,Mayerwieser,Engineer,1/1/99
268539,Nikolaos,Atchley,Engineer,1/1/99
268548,Mahendra,Spieker,Staff,1/1/99
268550,Jaihie,Zaiane,Engineer,1/1/99
268555,Rildo,Kornyak,Engineer,1/1/99
268574,Koldo,Dredge,Senior Engineer,1/1/99
268580,Lucien,Matzov,Senior Engineer,1/1/99
268585,Kazuyasu,Monkewich,Engineer,1/1/99
268603,Dietrich,Farrag,Senior Engineer,1/1/99
268607,Larisa,Collette,Senior Engineer,1/1/99
268613,Tadahiko,Cherinka,Assistant Engineer,1/1/99
268616,Conal,Adachi,Senior Engineer,1/1/99
268624,Fay,Erev,Senior Engineer,1/1/99
268626,Djenana,Rabejac,Engineer,1/1/99
268633,Kshitij,Litecky,Technique Leader,1/1/99
268638,Janalee,Gien,Staff,1/1/99
268644,Chandrasekaran,Diderrich,Senior Staff,1/1/99
268650,Jaques,Willoner,Engineer,1/1/99
268655,Yahiko,Mandell,Engineer,1/1/99
268656,Gaetan,Copas,Senior Staff,1/1/99
268665,Hyuckchul,Panwar,Senior Engineer,1/1/99
268677,Odinaldo,Heemskerk,Senior Engineer,1/1/99
268678,Xiaoqiang,Tsukune,Senior Staff,1/1/99
268701,Jiang,Segond,Senior Engineer,1/1/99
268702,Rosine,Hennings,Engineer,1/1/99
268706,Berthier,Rissanen,Senior Engineer,1/1/99
268717,Zejun,Pettis,Senior Engineer,1/1/99
268722,Muneo,Marshall,Senior Engineer,1/1/99
268723,Aleksander,Wegerle,Senior Engineer,1/1/99
268726,Jianwen,Thummel,Senior Engineer,1/1/99
268728,Jouni,Kuszyk,Senior Engineer,1/1/99
268732,Doowon,Magliocco,Staff,1/1/99
268740,Fumiya,Zhang,Senior Engineer,1/1/99
268742,Gianluca,Halloran,Senior Engineer,1/1/99
268747,Kitty,Casperson,Senior Engineer,1/1/99
268748,Hsiangchu,Ruther,Senior Staff,1/1/99
268778,Guadalupe,Akazan,Engineer,1/1/99
268783,Padma,Paciorek,Technique Leader,1/1/99
268787,Herbert,Hiyoshi,Senior Engineer,1/1/99
268790,Franziska,Baumann,Senior Engineer,1/1/99
268791,Xiaobin,Felder,Staff,1/1/99
268792,Frederique,Ventosa,Senior Engineer,1/1/99
268796,Ayakannu,Panangaden,Engineer,1/1/99
268804,Shuho,Peng,Senior Staff,1/1/99
268808,Elliott,Brandsma,Senior Engineer,1/1/99
268822,Siddarth,dAstous,Senior Engineer,1/1/99
268829,Mingdong,Brandsma,Engineer,1/1/99
268838,Mabry,Jumpertz,Senior Engineer,1/1/99
268848,Lene,Vandervoorde,Senior Engineer,1/1/99
268854,Caolyn,Chachaty,Assistant Engineer,1/1/99
268855,Jaihie,Lally,Engineer,1/1/99
268856,Kazuhiro,Doering,Senior Engineer,1/1/99
268859,Sailaja,Sridhar,Senior Engineer,1/1/99
268861,Duke,Ecklund,Senior Engineer,1/1/99
268862,Jianhui,Rassart,Staff,1/1/99
268863,Sanjeeva,Pleszkun,Senior Engineer,1/1/99
268864,Suzette,Vecchi,Senior Engineer,1/1/99
268867,Tetsurou,Parascandalo,Senior Engineer,1/1/99
268872,Elvia,Peac,Technique Leader,1/1/99
268874,Gou,Radwan,Senior Engineer,1/1/99
268876,Pohua,Hofmeyr,Staff,1/1/99
268885,Gila,Portugali,Senior Staff,1/1/99
268886,Yuuichi,Perelgut,Engineer,1/1/99
268887,Krister,Calkin,Senior Engineer,1/1/99
268898,Uno,Kushnir,Senior Staff,1/1/99
268901,Zengping,Segond,Engineer,1/1/99
268911,Randi,Carrera,Staff,1/1/99
268913,Takanari,Worfolk,Senior Staff,1/1/99
268919,Shay,Rosin,Senior Engineer,1/1/99
268934,Jeong,Binding,Senior Engineer,1/1/99
268935,Munehiko,Gimbel,Senior Engineer,1/1/99
268941,Danny,Edelhoff,Senior Engineer,1/1/99
268957,Heather,Schapire,Staff,1/1/99
268960,Kish,Kobara,Senior Engineer,1/1/99
268962,Chaosheng,dAstous,Senior Engineer,1/1/99
268965,Kiyomitsu,Attimonelli,Senior Staff,1/1/99
268967,Tooru,Snedden,Technique Leader,1/1/99
268968,Van,Wilharm,Senior Engineer,1/1/99
268969,Lein,Kermarrec,Senior Staff,1/1/99
268977,Luigi,Baak,Engineer,1/1/99
268981,Miomir,Schusler,Staff,1/1/99
268985,Unal,Sichman,Senior Engineer,1/1/99
268995,Toney,Mawatari,Senior Engineer,1/1/99
269011,Ferdinand,Schwabacher,Senior Engineer,1/1/99
269012,Ronghao,Puoti,Senior Engineer,1/1/99
269017,Prodip,Worfolk,Senior Engineer,1/1/99
269018,Edwin,Uehara,Staff,1/1/99
269020,Sven,McAffer,Senior Engineer,1/1/99
269022,Masoud,Gunderson,Senior Engineer,1/1/99
269027,Ult,Ranum,Senior Engineer,1/1/99
269030,Aruna,Masada,Senior Staff,1/1/99
269039,Lenore,Alpin,Assistant Engineer,1/1/99
269041,Yahiko,Picaronny,Assistant Engineer,1/1/99
269049,Felicidad,Furudate,Senior Engineer,1/1/99
269051,Jianhua,Yurov,Senior Engineer,1/1/99
269059,Chrisa,Cummings,Staff,1/1/99
269066,Brigham,Plavsic,Senior Engineer,1/1/99
269069,Vishv,Mundy,Senior Engineer,1/1/99
269077,Ayakannu,Senzako,Senior Engineer,1/1/99
269080,Sumant,Crelier,Senior Engineer,1/1/99
269081,Tiina,Besancenot,Senior Engineer,1/1/99
269089,Xianlong,Hofstetter,Assistant Engineer,1/1/99
269091,Uriel,Reeker,Senior Engineer,1/1/99
269097,Sverrir,Lalonde,Engineer,1/1/99
269101,Beshir,Hiyoshi,Assistant Engineer,1/1/99
269107,Candida,Ritzmann,Senior Engineer,1/1/99
269118,Alejandro,Siegrist,Staff,1/1/99
269126,Jaroslava,Rodham,Senior Engineer,1/1/99
269133,Janche,Krychniak,Senior Engineer,1/1/99
269134,Serge,Barriga,Senior Staff,1/1/99
269151,Unal,Zaumen,Senior Engineer,1/1/99
269161,Oksana,Feldmann,Senior Engineer,1/1/99
269172,Bernardo,Gewali,Staff,1/1/99
269180,Subir,VanScheik,Senior Staff,1/1/99
269184,King,Gonthier,Senior Engineer,1/1/99
269188,Pramod,Szilard,Senior Engineer,1/1/99
269195,Bouchung,Lalonde,Staff,1/1/99
269197,Kiyokazu,Undy,Senior Engineer,1/1/99
269226,Tesuya,Schurmann,Senior Engineer,1/1/99
269233,Jahangir,Redmiles,Senior Staff,1/1/99
269241,Zhiguo,Kuzuoka,Senior Engineer,1/1/99
269252,Behnaam,Schwartzbauer,Staff,1/1/99
269253,Feipei,Rusmann,Senior Engineer,1/1/99
269256,Zongyan,Huttel,Technique Leader,1/1/99
269257,Sivanarayana,Tibblin,Staff,1/1/99
269268,Khatoun,Steinauer,Staff,1/1/99
269279,Aria,Staelin,Engineer,1/1/99
269281,Satyanarayana,Murtha,Senior Engineer,1/1/99
269285,Hsiangchu,Falco,Senior Engineer,1/1/99
269290,Mohan,Seuren,Senior Engineer,1/1/99
269293,Hairong,Kamber,Senior Engineer,1/1/99
269300,Venkatesan,Sudbeck,Senior Staff,1/1/99
269303,Toshimori,Lund,Senior Engineer,1/1/99
269305,Sergi,Prenel,Senior Engineer,1/1/99
269309,Hatim,Pelz,Engineer,1/1/99
269311,Gino,Chepyzhov,Senior Engineer,1/1/99
269315,Geoffrey,Kleiser,Senior Engineer,1/1/99
269316,Bartek,Luby,Senior Engineer,1/1/99
269329,Kristina,Hofman,Senior Engineer,1/1/99
269331,Subhash,Itzigehl,Senior Engineer,1/1/99
269333,Etsuo,Bolsens,Engineer,1/1/99
269338,Kazunori,Merli,Senior Engineer,1/1/99
269341,Aluzio,Keohane,Senior Engineer,1/1/99
269343,Serge,Emiris,Engineer,1/1/99
269345,Reuven,Farrag,Engineer,1/1/99
269348,Remko,Barvinok,Technique Leader,1/1/99
269350,Luigi,Iwayama,Staff,1/1/99
269351,Armond,Zuberek,Senior Staff,1/1/99
269359,Branimir,Paludetto,Engineer,1/1/99
269368,Shalesh,Tasistro,Senior Engineer,1/1/99
269373,Jasminko,Thambidurai,Technique Leader,1/1/99
269381,Hugh,Peak,Senior Engineer,1/1/99
269385,Fay,Aumann,Senior Engineer,1/1/99
269390,Dietrich,Suomi,Engineer,1/1/99
269392,Jaana,Polupanov,Staff,1/1/99
269394,Teiji,Noriega,Assistant Engineer,1/1/99
269399,Danny,Iacovou,Senior Engineer,1/1/99
269400,Shuho,Murillo,Senior Engineer,1/1/99
269402,Mona,Weiland,Senior Engineer,1/1/99
269409,Oscal,Luan,Senior Staff,1/1/99
269413,Zhensheng,Rodiger,Senior Staff,1/1/99
269414,Izaskun,Khalil,Senior Engineer,1/1/99
269423,Sajjad,Kolinko,Senior Engineer,1/1/99
269427,Poorav,Stille,Senior Engineer,1/1/99
269428,Tesuya,Lagarias,Senior Engineer,1/1/99
269429,Sedat,Brodal,Assistant Engineer,1/1/99
269432,Hideyuki,Fujisawa,Senior Engineer,1/1/99
269435,Shuho,Benveniste,Engineer,1/1/99
269437,Jolita,Chinen,Senior Staff,1/1/99
269440,Paraskevi,Otillio,Engineer,1/1/99
269441,Pradeep,Zschoche,Senior Engineer,1/1/99
269443,Ute,Schaad,Engineer,1/1/99
269447,Steen,Gulik,Engineer,1/1/99
269450,Baoqiu,Simmen,Technique Leader,1/1/99
